> Task :compileJava UP-TO-DATE
> Task :compileScala NO-SOURCE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runJavaLocal
[server] -------------------- Match Starting --------------------
[server] shredders vs. teacher08a on toomuchcheese
[B: #11300@1031] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1031] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1031] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1031] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1031] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1031] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1031] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1031] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1032] Going straight to cheese mine at [26, 3]
[B: #10064@1032] Going straight to cheese mine at [26, 3]
[B: #13948@1032] GameActionException in RobotPlayer:
[B: #13948@1032] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1032] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1032] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1032] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1032] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1032] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1032] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1032] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1032] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1032] GameActionException in RobotPlayer:
[B: #11172@1032] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1032] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1032] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1032] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1032] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1032] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1032] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1032] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1032] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1032] Going straight to cheese mine at [26, 3]
[B: #11300@1032] GameActionException in RobotPlayer:
[B: #11300@1032] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1032] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1032] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1032] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1032] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1032] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1032] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1032] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1032] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1032] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1033] Going straight to cheese mine at [26, 3]
[B: #10064@1033] Going straight to cheese mine at [26, 3]
[B: #13948@1033] GameActionException in RobotPlayer:
[B: #13948@1033] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1033] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1033] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1033] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1033] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1033] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1033] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1033] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1033] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1033] GameActionException in RobotPlayer:
[B: #11172@1033] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1033] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1033] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1033] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1033] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1033] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1033] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1033] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1033] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1033] Going straight to cheese mine at [26, 3]
[B: #11300@1033] GameActionException in RobotPlayer:
[B: #11300@1033] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1033] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1033] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1033] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1033] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1033] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1033] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1033] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1033] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1033] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1034] Going straight to cheese mine at [26, 3]
[B: #10064@1034] Going straight to cheese mine at [26, 3]
[B: #13948@1034] GameActionException in RobotPlayer:
[B: #13948@1034] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1034] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1034] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1034] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1034] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1034] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1034] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1034] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1034] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1034] GameActionException in RobotPlayer:
[B: #11172@1034] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1034] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1034] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1034] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1034] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1034] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1034] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1034] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1034] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1034] Going straight to cheese mine at [26, 3]
[B: #11300@1034] GameActionException in RobotPlayer:
[B: #11300@1034] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1034] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1034] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1034] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1034] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1034] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1034] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1034] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1034] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1034] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1035] Going straight to cheese mine at [26, 3]
[B: #10064@1035] Going straight to cheese mine at [26, 3]
[B: #13948@1035] GameActionException in RobotPlayer:
[B: #13948@1035] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1035] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1035] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1035] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1035] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1035] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1035] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1035] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1035] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1035] GameActionException in RobotPlayer:
[B: #11172@1035] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1035] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1035] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1035] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1035] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1035] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1035] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1035] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1035] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1035] Going straight to cheese mine at [26, 3]
[B: #11300@1035] GameActionException in RobotPlayer:
[B: #11300@1035] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1035] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1035] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1035] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1035] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1035] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1035] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1035] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1035] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1035] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1036] Going straight to cheese mine at [26, 3]
[B: #10064@1036] Going straight to cheese mine at [26, 3]
[B: #13948@1036] GameActionException in RobotPlayer:
[B: #13948@1036] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1036] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1036] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1036] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1036] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1036] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1036] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1036] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1036] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1036] GameActionException in RobotPlayer:
[B: #11172@1036] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1036] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1036] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1036] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1036] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1036] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1036] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1036] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1036] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1036] Going straight to cheese mine at [26, 3]
[B: #11300@1036] GameActionException in RobotPlayer:
[B: #11300@1036] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1036] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1036] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1036] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1036] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1036] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1036] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1036] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1036] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1036] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1037] Going straight to cheese mine at [26, 3]
[B: #10064@1037] Going straight to cheese mine at [26, 3]
[B: #13948@1037] GameActionException in RobotPlayer:
[B: #13948@1037] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1037] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1037] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1037] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1037] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1037] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1037] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1037] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1037] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1037] GameActionException in RobotPlayer:
[B: #11172@1037] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1037] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1037] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1037] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1037] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1037] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1037] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1037] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1037] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1037] Going straight to cheese mine at [26, 3]
[B: #11300@1037] GameActionException in RobotPlayer:
[B: #11300@1037] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1037] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1037] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11300@1037] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11300@1037] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11300@1037] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11300@1037] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11300@1037] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11300@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11300@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11300@1037] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11300@1037] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12939@1038] Going straight to cheese mine at [26, 3]
[B: #10064@1038] Going straight to cheese mine at [26, 3]
[B: #13948@1038] GameActionException in RobotPlayer:
[B: #13948@1038] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@1038] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@1038] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@1038] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@1038] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@1038] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@1038] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@1038] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@1038] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11172@1038] GameActionException in RobotPlayer:
[B: #11172@1038] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@1038] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@1038] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@1038] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@1038] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@1038] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@1038] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@1038] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@1038] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@1038] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13071@1038] Going straight to cheese mine at [26, 3]
[B: #11300@1038] GameActionException in RobotPlayer:
[B: #11300@1038] battlecode.common.GameActionException: Target location is not on the map
[B: #11300@1038] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11300@1038] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
